house_index,bedrooms,property_type,property_subtype,locality,postal_code,street,number,box,kitchen,facades,price,furnished,terrace,terraceSurface,fireplace,fireplaceCount,buildingState,garden,gardenSurface,pool,landSurface,livingArea,surfaceOfThePlot,typeOfSale,energy_certificate
15685,3.0,HOUSE,HOUSE,Boortmeerbeek,3190,Leuvensesteenweg,318,,0.0,,1095000.0,0.0,1.0,,0.0,0.0,,0.0,0.0,1.0,1670.0,320.0,1670.0,,A
15686,5.0,HOUSE,VILLA,Heusden,9070,Veerdreef,5,,1.0,4.0,1150000.0,0.0,1.0,60.0,1.0,1.0,AS_NEW,1.0,746.0,1.0,746.0,360.0,746.0,,B
15688,4.0,HOUSE,VILLA,Knokke-Heist,8300,Sleutelbloemdreef,20A,A,0.0,,1395000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,615.0,,615.0,,C
15689,5.0,HOUSE,HOUSE,Middelkerke,8430,Zwarteweg,14,,0.0,,1395000.0,1.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,38000.0,,38000.0,,C
15690,1.0,APARTMENT,APARTMENT,Oedelem,8730,Beernemstraat,17,,0.0,,265000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,74.0,,,A
15691,3.0,APARTMENT,APARTMENT,Braine-L'Alleud,1420,Angle Avenue Alphonse Allard et Albert 1er,1,301,0.0,4.0,431000.0,0.0,1.0,21.0,0.0,0.0,,0.0,0.0,0.0,,138.0,,,A
15692,2.0,APARTMENT,APARTMENT,Knokke-Heist,8300,Duindistelstraat,6,3.2,0.0,,735000.0,0.0,1.0,4.0,0.0,0.0,,0.0,0.0,0.0,,70.0,,,B
15694,3.0,HOUSE,HOUSE,Willebroek,2830,Moutstraat,18,,0.0,2.0,325000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,182.0,108.0,182.0,UnderOption,C
15695,3.0,HOUSE,VILLA,Beaufays,4052,Rue de Trooz,90,,0.0,4.0,669000.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,4119.0,190.0,4119.0,UnderOption,C
15696,4.0,HOUSE,VILLA,Asse Kobbegem,1730,Lierput,14,,0.0,4.0,824000.0,0.0,1.0,,1.0,1.0,,0.0,0.0,0.0,940.0,229.0,940.0,,C
15697,2.0,APARTMENT,APARTMENT,De Panne,8660,Rue Albert 1er,203,2,1.0,,99000.0,1.0,1.0,2.0,0.0,0.0,,0.0,0.0,0.0,,28.0,,,B
15698,1.0,APARTMENT,KOT,Antwerpen-Noord,2060,Franklin Rooseveltplaats,1-3,206,1.0,4.0,129000.0,0.0,0.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,18.0,,,A
15699,1.0,APARTMENT,APARTMENT,Blankenberge,8370,Zeedijk,195,7D,0.0,,132000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,38.0,,,D
15701,1.0,APARTMENT,FLAT_STUDIO,ANTWERPEN,2060,Ellermanstraat,61,621,1.0,2.0,145000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,,30.0,,,A
15702,2.0,APARTMENT,APARTMENT,Dinant,5500,Rue Saint-Jacques,234,2,1.0,2.0,145000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,81.0,,,C
15703,1.0,APARTMENT,FLAT_STUDIO,Brussel,1000,Boulevard D'anvers - Antwerpselaan,20,3.4,1.0,2.0,169000.0,0.0,0.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,33.0,,,G
15704,2.0,APARTMENT,APARTMENT,Oostende,8400,Torhoutsesteenweg,329,05.02,0.0,,170000.0,0.0,1.0,3.0,0.0,0.0,,0.0,0.0,0.0,,75.0,,,E
15705,1.0,APARTMENT,APARTMENT,Anderlecht,1070,Clos Hof Te Ophem - Hof Te Ophemhoek,37,6,1.0,4.0,175000.0,0.0,1.0,3.0,0.0,0.0,GOOD,0.0,0.0,0.0,,67.0,,,E
15706,1.0,APARTMENT,SERVICE_FLAT,Puurs,2870,Molenheide,58,0.15,1.0,,175000.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,,61.0,,,A
15707,1.0,APARTMENT,APARTMENT,Koksijde,8670,Horizontlaan,4,,1.0,,189000.0,1.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,,,,,C
15708,2.0,APARTMENT,APARTMENT,Sint-Truiden,3800,Vissegatstraat,11,101,1.0,,199000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,118.0,,,B
15709,2.0,APARTMENT,APARTMENT,SEILLES,5300,Rue de la Justice,55,B 5,0.0,3.0,219000.0,0.0,1.0,8.0,0.0,0.0,,0.0,0.0,0.0,,90.0,,,B
15710,2.0,APARTMENT,APARTMENT,Sint-Denijs-Westrem,9051,Derbystraat,254,,0.0,,225000.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,,104.0,,,C
15711,1.0,APARTMENT,APARTMENT,Antwerpen,2140,Van Geertstraat,27,a11,1.0,,228000.0,0.0,0.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,53.0,,,B
15713,2.0,APARTMENT,APARTMENT,Denderleeuw,9470,Vissersstraat,30,5,1.0,4.0,245000.0,0.0,1.0,2.0,0.0,0.0,GOOD,0.0,0.0,0.0,,91.0,,,B
15714,2.0,APARTMENT,APARTMENT,Iddergem,9472,Vissersstraat,30,5,1.0,4.0,245000.0,0.0,1.0,2.0,0.0,0.0,GOOD,0.0,0.0,0.0,,91.0,,,B
15715,2.0,APARTMENT,APARTMENT,Welle,9473,Vissersstraat,30,5,1.0,4.0,245000.0,0.0,1.0,2.0,0.0,0.0,GOOD,0.0,0.0,0.0,,91.0,,,B
15716,2.0,APARTMENT,APARTMENT,ROCOURT,4000,Rue d'Ans,15A,14,1.0,2.0,249000.0,0.0,1.0,8.0,0.0,0.0,,0.0,0.0,0.0,,99.0,,,C
15717,2.0,APARTMENT,APARTMENT,Antwerpen,2140,Buurtspoorweglei,20,,0.0,2.0,254000.0,0.0,1.0,10.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,78.0,,,A
15719,2.0,APARTMENT,APARTMENT,Wellen,3830,Zonneveldweg,8A B7,,1.0,,264000.0,0.0,1.0,9.0,0.0,0.0,GOOD,0.0,0.0,0.0,,97.0,,,B
15720,2.0,APARTMENT,APARTMENT,Merelbeke,9820,Mellestraat,310,B,1.0,3.0,339000.0,0.0,1.0,40.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,92.0,,,B
15721,0.0,APARTMENT,FLAT_STUDIO,Blankenberge,8370,De Wandelaar,31,I 1,0.0,,119000.0,0.0,0.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,27.0,,,C
15722,2.0,APARTMENT,SERVICE_FLAT,Herzele,9550,Houtemstraat,12 C,0030,0.0,,180000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,,82.0,,,B
15723,2.0,APARTMENT,APARTMENT,Bredene,8450,Nukkerstraat,1,1.04,0.0,,239000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,,93.0,,UnderOption,A
15724,2.0,APARTMENT,APARTMENT,Sint-Pieters-Leeuw,1600,Begoniastraat,1,2,1.0,2.0,249000.0,0.0,1.0,4.0,0.0,0.0,GOOD,0.0,0.0,0.0,,97.0,,UnderOption,B
15725,2.0,APARTMENT,APARTMENT,Lokeren,9160,Groendreef,28,8,0.0,2.0,255000.0,0.0,1.0,,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,,103.0,,,B
15727,2.0,APARTMENT,APARTMENT,Sint-Niklaas,9100,Kroonmolenstraat,15,8,0.0,,284500.0,0.0,1.0,12.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,117.0,,,B
15728,2.0,APARTMENT,APARTMENT,Oostkamp,8020,Brugsestraat,86,3-01,0.0,2.0,300000.0,0.0,1.0,6.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,93.0,,,B
15729,1.0,APARTMENT,APARTMENT,Sint-Andries,8200,Gistelse Steenweg,367,0201,0.0,,309000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,,83.0,,,A
15730,3.0,APARTMENT,APARTMENT,Brugge,8310,Jan Blockxstraat,2,3-02,0.0,3.0,330000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,,121.0,,,C
15731,2.0,APARTMENT,APARTMENT,Oostende,8400,Elisabethlaan,25,,0.0,,349000.0,0.0,1.0,14.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,100.0,,,B
15732,1.0,APARTMENT,APARTMENT,Oostende,8400,Koninginnelaan,27,6.1,0.0,,350000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,,54.0,,,A
15733,2.0,APARTMENT,APARTMENT,Ertvelde,9940,Kroonstraat,3,0103,0.0,,350000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,,95.0,,,B
15734,3.0,APARTMENT,DUPLEX,Rotselaar,3110,Aarschotsesteenweg,88B,0101,1.0,3.0,385000.0,0.0,1.0,20.0,0.0,0.0,GOOD,0.0,0.0,0.0,,118.0,,,B
15736,2.0,APARTMENT,APARTMENT,Oudenaarde,9700,Broekstraat,144,301,0.0,,430000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,,90.0,,,A
15737,3.0,APARTMENT,APARTMENT,Diksmuide,8600,Bloemmolenkaai,10,2.0.B,0.0,2.0,442000.0,0.0,1.0,51.0,0.0,0.0,AS_NEW,1.0,52.0,0.0,,138.0,,,
15738,2.0,APARTMENT,PENTHOUSE,Sint-Niklaas,9100,Rootputstraat,97,301,0.0,4.0,485000.0,0.0,1.0,25.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,151.0,,,A
15741,4.0,APARTMENT,PENTHOUSE,Oostende,8400,Weeshuisstraat,1,06.01,0.0,,650000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,,219.0,,,D
15744,2.0,APARTMENT,APARTMENT,Oostende,8400,Koninginnelaan,27,6.2,0.0,,699000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,,97.0,,,A
15746,3.0,APARTMENT,APARTMENT,Knokke,8300,Taborastraat,13,21,1.0,2.0,775000.0,0.0,0.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,86.0,,,B
15747,3.0,APARTMENT,APARTMENT,Knokke-Heist,8300,Lippenslaan,131,1,0.0,,857000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,99.0,,,B
15748,2.0,APARTMENT,APARTMENT,Knokke,8300,Zwaluwenlaan,9,A1,1.0,2.0,895000.0,0.0,1.0,5.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,85.0,,,B
15749,3.0,APARTMENT,APARTMENT,Knokke-Heist,8301,Elizabetlaan,206,21,0.0,,950000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,,105.0,,,B
15751,2.0,APARTMENT,APARTMENT,Mons,7000,Place Paul Heupgen,3 2/3,,1.0,4.0,230000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,,88.0,,PublicSale,B
15752,3.0,HOUSE,MIXED_USE_BUILDING,Haaltert,9450,Muisstraat,10,,0.0,,351341.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,143.0,130.0,143.0,,
15753,2.0,HOUSE,HOUSE,Tremelo Baal,3128,Schaluinstraat,14,,1.0,4.0,355000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,1018.0,134.0,1018.0,,F
15754,3.0,HOUSE,HOUSE,Tremelo,3120,Kleine Bollostraat,23,,0.0,4.0,425000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,1.0,1112.0,204.0,1112.0,UnderOption,C
15755,5.0,HOUSE,HOUSE,Zottegem,9620,Gaverland,70,,0.0,4.0,549000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,806.0,363.0,806.0,,C
15756,3.0,HOUSE,HOUSE,Kluizen,9940,Twaalfhofsteden,21,,0.0,4.0,590000.0,0.0,0.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,581.0,268.0,581.0,,B
15757,6.0,HOUSE,VILLA,Brasschaat,2930,Lage Kaart,96,,1.0,4.0,1700000.0,0.0,1.0,,1.0,2.0,AS_NEW,0.0,0.0,1.0,2325.0,562.0,2325.0,,B
15758,3.0,HOUSE,HOUSE,Mariakerke,9030,Mispelbilk,13,,1.0,,930000.0,0.0,0.0,0.0,0.0,0.0,AS_NEW,1.0,658.0,0.0,816.0,244.0,816.0,,B
15761,2.0,APARTMENT,GROUND_FLOOR,Eeklo (Eeklo),9900,Katoenstraat,5,00.02,1.0,4.0,339000.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,,105.0,,,A
15764,3.0,HOUSE,HOUSE,Koekelare,8680,Noordstraat,33,,0.0,3.0,349000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,286.0,,286.0,,A
15765,6.0,HOUSE,EXCEPTIONAL_PROPERTY,Sprimont Gomze-Andoumont,4140,Avenue Bois le Comte,50,,0.0,4.0,890000.0,0.0,1.0,,1.0,1.0,GOOD,0.0,0.0,1.0,4479.0,340.0,4479.0,,C
15766,4.0,HOUSE,HOUSE,ARLON,6700,Rue des Gamelles,26A,,1.0,3.0,675000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,387.0,217.0,387.0,,A+
15767,4.0,HOUSE,HOUSE,ETALLE,6740,Rue des Gamelles,26A,,1.0,3.0,675000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,387.0,217.0,387.0,,A+
15768,4.0,HOUSE,HOUSE,Knokke-Heist,8300,Cipressenstraat,18,,0.0,3.0,2195000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,309.0,256.0,309.0,,A
15769,1.0,APARTMENT,GROUND_FLOOR,Saint-Gilles,1060,Rue Joseph Claes,4,0.1,0.0,2.0,175000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,65.0,,,E
15770,1.0,APARTMENT,APARTMENT,Wemmel,1780,Dokter A. Schweitzerlaan,1,A/2F,0.0,2.0,185000.0,0.0,1.0,15.0,0.0,0.0,,0.0,0.0,0.0,,44.0,,,B
15771,2.0,APARTMENT,APARTMENT,Vilvoorde,1800,Leuvensestraat,110,,1.0,2.0,250000.0,0.0,1.0,7.0,0.0,0.0,,0.0,0.0,0.0,,100.0,,,B
15772,3.0,APARTMENT,DUPLEX,Eeklo,9900,Zandvleuge,3,5,1.0,,265000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,,,,,B
15774,3.0,HOUSE,HOUSE,Herzele,9550,Eikestraat,95,,0.0,3.0,423362.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,586.0,147.0,586.0,,
15775,4.0,HOUSE,VILLA,Harelbeke Bavikhove,8531,Ter Coutere,29,,1.0,4.0,425000.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,653.0,228.0,653.0,,C
15776,3.0,HOUSE,HOUSE,Sint-Kruis,8310,Altenastraat,1B,,1.0,3.0,495000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,382.0,244.0,382.0,,B
15777,3.0,HOUSE,HOUSE,Merelbeke,9820,Dokter Dhaenenslaan,51,,0.0,,524000.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,200.0,191.0,200.0,,
15778,7.0,HOUSE,HOUSE,Meerbeke,9402,Schalkem,17,,1.0,4.0,649900.0,0.0,1.0,,0.0,0.0,GOOD,1.0,1022.0,0.0,1250.0,250.0,1250.0,,B
15779,5.0,HOUSE,MIXED_USE_BUILDING,Huy,4500,,,,1.0,4.0,699000.0,0.0,1.0,27.0,1.0,1.0,AS_NEW,0.0,0.0,0.0,490.0,305.0,490.0,,A
15780,2.0,APARTMENT,APARTMENT,Koksijde,8670,Zeedijk,301,103,1.0,3.0,525000.0,0.0,1.0,8.0,0.0,0.0,GOOD,0.0,0.0,0.0,,83.0,,,B
15781,2.0,APARTMENT,PENTHOUSE,Waregem,8790,Damweg,7,31,0.0,,595000.0,0.0,1.0,75.0,0.0,0.0,,0.0,0.0,0.0,,151.0,,,
15785,2.0,APARTMENT,PENTHOUSE,Oostende,8400,Henegouwenstraat,2,0902,0.0,2.0,770000.0,0.0,1.0,80.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,72.0,,,C
15786,5.0,APARTMENT,APARTMENT,WACHTEBEKE,9185,Stationsstraat,88,,1.0,2.0,800000.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,,227.0,,,A
15788,3.0,APARTMENT,APARTMENT,Nieuwpoort,8620,Albert I laan,22,,0.0,,985000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,1.0,,108.0,,,
15789,4.0,APARTMENT,TRIPLEX,Bruxelles,1000,Rue Du Marteau - Hamerstraat,74,,0.0,2.0,990000.0,0.0,1.0,1.0,0.0,0.0,JUST_RENOVATED,1.0,30.0,0.0,,190.0,,,C
15791,3.0,APARTMENT,APARTMENT,Antwerpen,2000,Kattendijkdok-Westkaai,61,706,1.0,3.0,1190000.0,0.0,1.0,71.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,183.0,,,A
15795,3.0,APARTMENT,APARTMENT,Uccle,1180,Groeselenberg,53,,1.0,4.0,1295000.0,0.0,0.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,179.0,,,
15796,3.0,APARTMENT,GROUND_FLOOR,Uccle,1180,Avenue Van Bever,1,,0.0,2.0,1375000.0,0.0,1.0,50.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,246.0,,UnderOption,E
15797,2.0,APARTMENT,APARTMENT,Gent,9000,Kouter,13,0202,0.0,,1395000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,135.0,,,A
15798,3.0,APARTMENT,PENTHOUSE,Knokke-Heist,8300,Lippenslaan,139,,0.0,,1648000.0,0.0,1.0,23.0,0.0,0.0,,0.0,0.0,0.0,,148.0,,,B
15800,2.0,APARTMENT,PENTHOUSE,Knokke-Heist Knokke,8300,Kustlaan,83,,1.0,2.0,1950000.0,0.0,1.0,8.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,128.0,,,B
15801,2.0,APARTMENT,APARTMENT,Knokke-Heist,8300,Elizabetlaan,160,CT04,1.0,2.0,2995000.0,0.0,1.0,30.0,0.0,0.0,AS_NEW,1.0,19.0,0.0,,194.0,,,A
15804,2.0,APARTMENT,APARTMENT,Tielt,8700,Kortrijkstraat,106,3,0.0,,258000.0,0.0,1.0,4.0,0.0,0.0,GOOD,0.0,0.0,0.0,,84.0,,,A
15805,2.0,HOUSE,HOUSE,CERFONTAINE,5630,Rue Dubois,36,B,1.0,2.0,125000.0,0.0,1.0,22.0,0.0,0.0,GOOD,0.0,0.0,0.0,0.0,84.0,0.0,UnderOption,D
15806,2.0,HOUSE,HOUSE,Westende,8434,Heidestraat,101,8,1.0,,174500.0,1.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,51.0,,51.0,,F
15807,3.0,HOUSE,HOUSE,Chaudfontaine,4051,Rue Vallée,136,,1.0,2.0,189000.0,0.0,1.0,30.0,0.0,0.0,GOOD,0.0,0.0,0.0,93.0,120.0,93.0,,C
15808,3.0,HOUSE,HOUSE,Mettet,5640,Rue Du Cimetière,20,,1.0,3.0,215260.0,0.0,0.0,0.0,0.0,0.0,AS_NEW,1.0,130.0,0.0,258.0,153.0,258.0,,B
15811,3.0,HOUSE,BUNGALOW,Blégny,4671,Rue Cahorday,8,,1.0,3.0,275000.0,0.0,1.0,75.0,0.0,0.0,GOOD,1.0,522.0,0.0,1014.0,162.0,1014.0,UnderOption,
15814,3.0,HOUSE,HOUSE,Bonneville,5300,Rue Rouvroy,299,A,0.0,3.0,315000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,428.0,145.0,428.0,UnderOption,A
15815,3.0,HOUSE,TOWN_HOUSE,Bertrix,6880,Rue du Terme-Chanson,19,,0.0,3.0,315000.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,621.0,240.0,621.0,,C
15816,3.0,HOUSE,HOUSE,REMICOURT,4350,,,,1.0,2.0,319999.0,0.0,1.0,50.0,0.0,0.0,AS_NEW,1.0,176.0,0.0,400.0,169.0,400.0,UnderOption,B
15817,4.0,HOUSE,HOUSE,Fosses-la-Ville,5070,Place Chapelle Saint-Roch,12,,1.0,3.0,320000.0,0.0,1.0,16.0,0.0,0.0,GOOD,1.0,5.0,0.0,739.0,200.0,739.0,,
15818,3.0,HOUSE,HOUSE,Montegnée,4420,Rue François Cloes,74,,1.0,3.0,330000.0,0.0,1.0,25.0,0.0,0.0,AS_NEW,1.0,140.0,0.0,231.0,175.0,231.0,,C
15819,3.0,HOUSE,HOUSE,Sprimont,4140,Rue d'Esneux,67,,1.0,4.0,335000.0,0.0,0.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,1048.0,133.0,1048.0,UnderOption,F
15820,2.0,HOUSE,TOWN_HOUSE,Denderleeuw,9470,Papestraat,14,,1.0,2.0,345000.0,0.0,1.0,,0.0,0.0,GOOD,1.0,32.0,0.0,97.0,160.0,97.0,,A
15821,3.0,HOUSE,HOUSE,Nazareth,9810,Godelieve Van Pouckestraat,25,,1.0,2.0,350000.0,0.0,1.0,15.0,0.0,0.0,AS_NEW,1.0,40.0,0.0,184.0,103.0,184.0,,A
15822,3.0,HOUSE,HOUSE,Pecq Hérinneslez-Pecq,7742,Chaussée d'Audenarde,134,,1.0,4.0,359000.0,0.0,1.0,39.0,0.0,0.0,GOOD,1.0,800.0,0.0,1257.0,172.0,1257.0,,G
15823,2.0,HOUSE,VILLA,Ottignies-Louvain-la-Neuve,1341,Grand’Rue,55,,1.0,4.0,365000.0,0.0,1.0,1.0,0.0,0.0,GOOD,1.0,1.0,0.0,1500.0,120.0,1500.0,,F
15824,3.0,HOUSE,HOUSE,Crisnée,4367,Bonnechère,117,,1.0,3.0,395000.0,0.0,1.0,63.0,0.0,0.0,AS_NEW,1.0,1685.0,0.0,1783.0,150.0,1783.0,UnderOption,B
15825,4.0,HOUSE,HOUSE,Staden,8840,Klerkenstraat,10,,0.0,,399000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,707.0,190.0,707.0,,A
15826,3.0,HOUSE,VILLA,Adinkerke,8660,Bosheide,21,,0.0,,425000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,1642.0,,1642.0,,C
15827,3.0,HOUSE,HOUSE,Tremelo,3120,Baalsebaan,31,0.3,0.0,,436000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,0.0,162.0,0.0,UnderOption,A
15829,3.0,HOUSE,HOUSE,Scherpenheuvel-Zichem,3271,pater richard vandewouwerstraat,96,A,0.0,3.0,438139.0,0.0,1.0,18.0,0.0,0.0,AS_NEW,1.0,350.0,0.0,470.0,187.0,470.0,,A
15830,3.0,HOUSE,VILLA,Waremme,4300,Rue de L'Escadron 609,9,,1.0,4.0,439000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,1.0,808.0,188.0,808.0,UnderOption,B
15832,3.0,HOUSE,HOUSE,Ciney Achêne,5590,Rue de la Bouchaille,2,A,1.0,4.0,445000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,860.0,194.0,860.0,UnderOption,B
15833,4.0,HOUSE,HOUSE,Léglise,6860,Chemin des Wassai,9,,0.0,4.0,480000.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,879.0,272.0,879.0,,C
